eq_recipeID|enabled|name|Note|eq_tradeskillID_orig|eq_tradeskillID|eq_skill_needed|eq_trival|no_fail|replace_container|min_expansion|produced_eqid_0|produced_name_0|produced_count_0|produced_eqid_1|produced_name_1|produced_count_1|produced_eqid_2|produced_name_2|produced_count_2|produced_eqid_3|produced_name_3|produced_count_3|component_eqid_0|component_name_0|component_count_0|component_eqid_1|component_name_1|component_count_1|component_eqid_2|component_name_2|component_count_2|component_eqid_3|component_name_3|component_count_3|component_eqid_4|component_name_4|component_count_4|component_eqid_5|component_name_5|component_count_5|component_eqid_6|component_name_6|component_count_6|component_eqid_7|component_name_7|component_count_7|component_eqid_8|component_name_8|component_count_8|component_eqid_9|component_name_9|component_count_9|container_eqid_0|container_name_0|container_eqid_1|container_name_1|required_eqid_0|required_name_0|required_eqid_1|required_name_1
117|0|Prepared Fish||55|55|0|182|0|0|-1|23580|Prepared Fish|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|14992|13lb Fetid Bass|1||||||||||||||||||||||||||9753|Filleting Knife||
118|0|Prepared Fish||55|55|0|182|0|0|-1|23580|Prepared Fish|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|14993|14lb Fetid Bass|1||||||||||||||||||||||||||9753|Filleting Knife||
119|0|Prepared Fish||55|55|0|182|0|0|-1|23580|Prepared Fish|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|14994|15lb Fetid Bass|1||||||||||||||||||||||||||9753|Filleting Knife||
120|0|Prepared Fish||55|55|0|182|0|0|-1|23580|Prepared Fish|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|14995|16lb Fetid Bass|1||||||||||||||||||||||||||9753|Filleting Knife||
121|0|Prepared Fish||55|55|0|182|0|0|-1|23580|Prepared Fish|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|14996|17lb Fetid Bass|1||||||||||||||||||||||||||9753|Filleting Knife||
122|0|Prepared Fish||55|55|0|182|0|0|-1|23580|Prepared Fish|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|14940|Humongous Fetid Bass|1||||||||||||||||||||||||||9753|Filleting Knife||
123|0|Prepared Fish||55|55|0|182|0|0|-1|23580|Prepared Fish|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|14939|Gigantic Fetid Bass|1||||||||||||||||||||||||||9753|Filleting Knife||
124|0|Prepared Fish||55|55|0|171|0|0|-1|23580|Prepared Fish|1|24497|Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|22768|Salty Whitefish|1||||||||||||||||||||||||||9753|Filleting Knife||
125|0|Prepared Fish||55|55|0|171|0|0|-1|23580|Prepared Fish|1|24497|Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|22757|Stonefish|1||||||||||||||||||||||||||9753|Filleting Knife||
126|0|Prepared Fish||55|55|0|171|0|0|-1|23580|Prepared Fish|1|24497|Fish Bones|1|||||||12444|Sewer Catfish|1|13047|Roots|1|14238|Celandine Herb|1||||||||||||||||||||||||||9753|Filleting Knife||
127|0|Prepared Fish||55|55|0|171|0|0|-1|23580|Prepared Fish|1|24497|Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|22749|Rathe Muskie|1||||||||||||||||||||||||||9753|Filleting Knife||
128|0|Prepared Fish||55|55|0|182|0|0|-1|23580|Prepared Fish|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|22746|Fogwater Trout|1||||||||||||||||||||||||||9753|Filleting Knife||
129|0|Prepared Fish||55|55|0|171|0|0|-1|23580|Prepared Fish|1|24497|Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|14917|Large Fetid Bass|1||||||||||||||||||||||||||9753|Filleting Knife||
130|0|Prepared Fish||55|55|0|171|0|0|-1|23580|Prepared Fish|1|24497|Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|22761|Barren Flounder|1||||||||||||||||||||||||||9753|Filleting Knife||
131|0|Prepared Green Gill||55|55|0|171|0|0|-1|9782|Prepared Green Gill|1|24494|Green Gill Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|22747|Greengill Salmon|1||||||||||||||||||||||||||9753|Filleting Knife||
132|0|Prepared Weary Wrass||55|55|0|190|0|0|-1|9772|Prepared Weary Wrass|1|24496|High Quality Fish Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|22774|Weary Wrass|1||||||||||||||||||||||||||9753|Filleting Knife||
133|1|Purple Trickster Circle Fly||55|55|0|54|0|0|-1|22725|Purple Trickster Circle Fly|1||||||||||13142|Pixie Wing|1|16486|Silk Thread|1|22702|Circle Hook|1|||||||||||||||||||||||||||||
134|1|Purple Trickster Dry Fly||55|55|0|26|0|0|-1|22707|Purple Trickster Dry Fly|1||||||||||13142|Pixie Wing|1|16486|Silk Thread|1|22700|Dry Hook|1|||||||||||||||||||||||||||||
135|1|Purple Trickster Treble Fly||55|55|0|44|0|0|-1|22716|Purple Trickster Treble Fly|1||||||||||13142|Pixie Wing|1|16486|Silk Thread|1|22701|Treble Hook|1|||||||||||||||||||||||||||||
136|1|Screeching Circle Fly||55|55|0|54|0|0|-1|22741|Screeching Circle Fly|1||||||||||13061|Giant Bat Fur|1|16486|Silk Thread|1|22702|Circle Hook|1|||||||||||||||||||||||||||||
137|1|Screeching Dry Fly||55|55|0|26|0|0|-1|22731|Screeching Dry Fly|1||||||||||13061|Giant Bat Fur|1|16486|Silk Thread|1|22700|Dry Hook|1|||||||||||||||||||||||||||||
138|1|Screeching Treble Fly||55|55|0|44|0|0|-1|22736|Screeching Treble Fly|1||||||||||13061|Giant Bat Fur|1|16486|Silk Thread|1|22701|Treble Hook|1|||||||||||||||||||||||||||||
139|1|Shimmering Gossamer Circle Fly||55|55|0|54|0|0|-1|22726|Shimmering Gossamer Circle Fly|1||||||||||13143|Faerie Wing|1|16486|Silk Thread|1|22702|Circle Hook|1|||||||||||||||||||||||||||||
140|1|Shimmering Gossamer Dry Fly||55|55|0|26|0|0|-1|22708|Shimmering Gossamer Dry Fly|1||||||||||13143|Faerie Wing|1|16486|Silk Thread|1|22700|Dry Hook|1|||||||||||||||||||||||||||||
141|1|Shimmering Gossamer Treble Fly||55|55|0|44|0|0|-1|22717|Shimmering Gossamer Treble Fly|1||||||||||13143|Faerie Wing|1|16486|Silk Thread|1|22701|Treble Hook|1|||||||||||||||||||||||||||||
142|1|Slobbering Hound Circle Fly||55|55|0|54|0|0|-1|22744|Slobbering Hound Circle Fly|1||||||||||16486|Silk Thread|1|22702|Circle Hook|1|30025|Medium Quality Dire Wolf Fur|1|||||||||||||||||||||||||||||
143|1|Slobbering Hound Dry Fly||55|55|0|26|0|0|-1|22734|Slobbering Hound Dry Fly|1||||||||||16486|Silk Thread|1|22700|Dry Hook|1|30025|Medium Quality Dire Wolf Fur|1|||||||||||||||||||||||||||||
144|1|Slobbering Hound Treble Fly||55|55|0|44|0|0|-1|22739|Slobbering Hound Treble Fly|1||||||||||16486|Silk Thread|1|22701|Treble Hook|1|30025|Medium Quality Dire Wolf Fur|1|||||||||||||||||||||||||||||
145|1|Small Bloodsucker Circle Fly||55|55|0|54|0|0|-1|22723|Small Bloodsucker Circle Fly|1||||||||||12405|Small Mosquito Wing|1|16486|Silk Thread|1|22702|Circle Hook|1|||||||||||||||||||||||||||||
146|1|Small Bloodsucker Dry Fly||55|55|0|26|0|0|-1|22705|Small Bloodsucker Dry Fly|1||||||||||12405|Small Mosquito Wing|1|16486|Silk Thread|1|22700|Dry Hook|1|||||||||||||||||||||||||||||
148|1|Squeaking Nibbler Circle Fly||55|55|0|54|0|0|-1|22742|Squeaking Nibbler Circle Fly|1||||||||||13064|a piece of Rat Fur|1|16486|Silk Thread|1|22702|Circle Hook|1|||||||||||||||||||||||||||||
149|1|Squeaking Nibbler Dry Fly||55|55|0|26|0|0|-1|22732|Squeaking Nibbler Dry Fly|1||||||||||13064|a piece of Rat Fur|1|16486|Silk Thread|1|22700|Dry Hook|1|||||||||||||||||||||||||||||
150|1|Squeaking Nibbler Treble Fly||55|55|0|44|0|0|-1|22737|Squeaking Nibbler Treble Fly|1||||||||||13064|a piece of Rat Fur|1|16486|Silk Thread|1|22701|Treble Hook|1|||||||||||||||||||||||||||||
151|0|Vallorian Discus Bones||55|55|0|182|0|0|-1|23580|Prepared Fish|1|29173|Vallorian Discus Bones|1|||||||13047|Roots|1|14238|Celandine Herb|1|30889|Vallorian Discus|1||||||||||||||||||||||||||9753|Filleting Knife||
152|1|Yappin Doggy Circle Fly||55|55|0|54|0|0|-1|22740|Yappin Doggy Circle Fly|1||||||||||13025|Patch of Gnoll Fur|1|16486|Silk Thread|1|22702|Circle Hook|1|||||||||||||||||||||||||||||
153|1|Yappin Doggy Dry Fly||55|55|0|26|0|0|-1|22730|Yappin Doggy Dry Fly|1||||||||||13025|Patch of Gnoll Fur|1|16486|Silk Thread|1|22700|Dry Hook|1|||||||||||||||||||||||||||||
154|1|Yappin Doggy Treble Fly||55|55|0|44|0|0|-1|22735|Yappin Doggy Treble Fly|1||||||||||13025|Patch of Gnoll Fur|1|16486|Silk Thread|1|22701|Treble Hook|1|||||||||||||||||||||||||||||
155|1|Yellowjacket Circle Fly||55|55|0|54|0|0|-1|22724|Yellowjacket Circle Fly|1||||||||||13141|Wasp Wing|1|16486|Silk Thread|1|22702|Circle Hook|1|||||||||||||||||||||||||||||
156|1|Yellowjacket Dry Fly||55|55|0|26|0|0|-1|22706|Yellowjacket Dry Fly|1||||||||||13141|Wasp Wing|1|16486|Silk Thread|1|22700|Dry Hook|1|||||||||||||||||||||||||||||
157|1|Yellowjacket Treble Fly||55|55|0|44|0|0|-1|22715|Yellowjacket Treble Fly|1||||||||||13141|Wasp Wing|1|16486|Silk Thread|1|22701|Treble Hook|1|||||||||||||||||||||||||||||
158|0|10 Dose Anger Of Incapacitation||56|56|0|0|1|1|-1|11466|10 Dose Anger of Incapacitation|10|24076|INVALID_ID|10|||||||10282|Anger of Incapacitation|10|||||||||||||||||||||||||||||||||||
159|0|10 Dose Bite Of The Shissar||75|75|0|0|1|1|-1|11453|10 Dose Bite of the Shissar|10|24076|INVALID_ID|10|||||||10269|Bite of the Shissar|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
160|0|10 Dose Bixie Sting||75|75|0|0|1|1|-1|11468|10 Dose Bixie Sting|10|24076|INVALID_ID|10|||||||10284|Bixie Sting|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
161|0|10 Dose Confusing Whisper||75|75|0|0|1|1|-1|11472|10 Dose Confusing Whisper|10|24076|INVALID_ID|10|||||||10288|Confusing Whisper|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
162|0|10 Dose Crushed Vein||75|75|0|0|1|1|-1|11470|10 Dose Crushed Vein|10|24076|INVALID_ID|10|||||||10286|Crushed Vein|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
163|0|10 Dose Dreams Of Drusella||75|75|0|0|1|1|-1|11473|10 Dose Dreams of Drusella|10|24076|INVALID_ID|10|||||||10289|Dreams of Drusella|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
164|0|10 Dose Mangled Tendon||75|75|0|0|1|1|-1|11471|10 Dose Mangled Tendon|10|24076|INVALID_ID|10|||||||10287|Mangled Tendon|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
165|0|10 Dose Mayong's Bane||75|75|0|0|1|1|-1|11461|10 Dose Mayong's Bane|10|24076|INVALID_ID|10|||||||10277|Mayong's Bane|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
166|0|10 Dose Mental Implosion||75|75|0|0|1|1|-1|11455|10 Dose Mental Implosion|10|24076|INVALID_ID|10|||||||10271|Mental Implosion|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
167|0|10 Dose Minor Irritation||75|75|0|0|1|1|-1|11458|10 Dose Minor Irritation|10|24076|INVALID_ID|10|||||||10274|Minor Irritation|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
168|0|10 Dose Oozing Irritation||75|75|0|0|1|1|-1|11459|10 Dose Oozing Irritation|10|24076|INVALID_ID|10|||||||10275|Oozing Irritation|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
169|0|10 Dose Rage Of Incapacitation||75|75|0|0|1|1|-1|11467|10 Dose Rage of Incapacitation|10|24076|INVALID_ID|10|||||||10283|Rage of Incapacitation|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
170|0|10 Dose Scoriae Bite||75|75|0|0|1|1|-1|11469|10 Dose Scoriae Bite|10|24076|INVALID_ID|10|||||||10285|Scoriae Bite|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
171|0|10 Dose Scratching Madness||75|75|0|0|1|1|-1|11463|10 Dose Scratching Madness|10|24076|INVALID_ID|10|||||||10279|Scratching Madness|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
172|0|10 Dose Spine Bruiser||75|75|0|0|1|1|-1|11464|10 Dose Spine Bruiser|10|24076|INVALID_ID|10|||||||10280|Spine Bruiser|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
173|0|10 Dose Spine Rend||75|75|0|0|1|1|-1|11465|10 Dose Spine Rend|10|24076|INVALID_ID|10|||||||10281|Spine Rend|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
174|0|10 Dose Sting Of The Shissar||75|75|0|0|1|1|-1|11452|10 Dose Sting of the Shissar|10|24076|INVALID_ID|10|||||||10268|Sting of the Shissar|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
175|0|10 Dose Wasted Flesh||75|75|0|0|1|1|-1|11457|10 Dose Wasted Flesh|10|24076|INVALID_ID|10|||||||10273|Wasted Flesh|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
176|0|10 Dose Withering Flesh||75|75|0|0|1|1|-1|11456|10 Dose Withering Flesh|10|24076|INVALID_ID|10|||||||10272|Withering Flesh|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
177|0|10 Dose Zombie Bane||75|75|0|0|1|1|-1|11460|10 Dose Zombie Bane|10|24076|INVALID_ID|10|||||||10276|Zombie Bane|10||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
178|0|5 Dose Bite Of The Shissar||75|75|0|0|1|1|-1|22778|5 Dose Bite of the Shissar|5|24076|INVALID_ID|5|||||||10269|Bite of the Shissar|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
179|0|5 Dose Bixie Sting||75|75|0|0|1|1|-1|22793|5 Dose Bixie Sting|5|24076|INVALID_ID|5|||||||10284|Bixie Sting|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
180|0|5 Dose Confusing Whisper||75|75|0|0|1|1|-1|22797|5 Dose Confusing Whisper|5|24076|INVALID_ID|5|||||||10288|Confusing Whisper|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
181|0|5 Dose Crushed Vein||75|75|0|0|1|1|-1|22795|5 Dose Crushed Vein|5|24076|INVALID_ID|5|||||||10286|Crushed Vein|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
182|0|5 Dose Dreams Of Drusella||75|75|0|0|1|1|-1|22798|5 Dose Dreams of Drusella|5|24076|INVALID_ID|5|||||||10289|Dreams of Drusella|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
183|0|5 Dose Mangled Tendon||75|75|0|0|1|1|-1|22796|5 Dose Mangled Tendon|5|24076|INVALID_ID|5|||||||10287|Mangled Tendon|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
184|0|5 Dose Mayong's Bane||75|75|0|0|1|1|-1|22786|5 Dose Mayong's Bane|5|24076|INVALID_ID|5|||||||10277|Mayong's Bane|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
185|0|5 Dose Mental Burn||56|56|0|0|1|1|-1|22779|5 Dose Mental Burn|5|24076|INVALID_ID|5|||||||10270|Mental Burn|5|||||||||||||||||||||||||||||||||||
186|0|5 Dose Mental Implosion||75|75|0|0|1|1|-1|22780|5 Dose Mental Implosion|5|24076|INVALID_ID|5|||||||10271|Mental Implosion|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
187|0|5 Dose Minor Irritation||75|75|0|0|1|1|-1|22783|5 Dose Minor Irritation|5|24076|INVALID_ID|5|||||||10274|Minor Irritation|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
188|0|5 Dose Oozing Irritation||75|75|0|0|1|1|-1|22784|5 Dose Oozing Irritation|5|24076|INVALID_ID|5|||||||10275|Oozing Irritation|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
189|0|5 Dose Rage Of Incapacitation||75|75|0|0|1|1|-1|22792|5 Dose Rage of Incapacitation|5|24076|INVALID_ID|5|||||||10283|Rage of Incapacitation|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
190|0|5 Dose Scoriae Bite||75|75|0|0|1|1|-1|22794|5 Dose Scoriae Bite|5|24076|INVALID_ID|5|||||||10285|Scoriae Bite|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
191|0|5 Dose Scratching Madness||75|75|0|0|1|1|-1|22788|5 Dose Scratching Madness|5|24076|INVALID_ID|5|||||||10279|Scratching Madness|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
192|0|5 Dose Spine Bruiser||75|75|0|0|1|1|-1|22789|5 Dose Spine Bruiser|5|24076|INVALID_ID|5|||||||10280|Spine Bruiser|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
193|0|5 Dose Spine Rend||75|75|0|0|1|1|-1|22790|5 Dose Spine Rend|5|24076|INVALID_ID|5|||||||10281|Spine Rend|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
194|0|5 Dose Sting Of The Shissar||75|75|0|0|1|1|-1|22777|5 Dose Sting of the Shissar|5|24076|INVALID_ID|5|||||||10268|Sting of the Shissar|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
195|0|5 Dose Wasted Flesh||75|75|0|0|1|1|-1|22782|5 Dose Wasted Flesh|5|24076|INVALID_ID|5|||||||10273|Wasted Flesh|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
196|0|5 Dose Withering Flesh||75|75|0|0|1|1|-1|22781|5 Dose Withering Flesh|5|24076|INVALID_ID|5|||||||10272|Withering Flesh|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
197|0|5 Dose Zombie Bane||75|75|0|0|1|1|-1|22785|5 Dose Zombie Bane|5|24076|INVALID_ID|5|||||||10276|Zombie Bane|5||||||||||||||||||||||||||||17149|Coffin Poison Bottle||||||
198|1|Aching Blood||56|56|0|108|0|0|-1|14058|Aching Blood|1||||||||||16993|Lactera|2|16966|Lined Poison Vial|1|16981|Constrict Suspension|1|||||||||||||||||||||||||||||
199|1|Acidic Dissolver||56|56|0|258|0|0|-1|14087|Acidic Dissolver|1||||||||||16550|Soot Hemlock|1|16820|Red Hellebore|1|16967|Sealed Poison Vial|1|16982|Larent Suspension|1|16988|Putrid Bile|1|||||||||||||||||||||||
200|1|Amber Resin||56|56|0|46|0|0|-1|24079|Amber Resin|2||||||||||10022|Amber|1|13037|Gnomish Spirits|1||||||||||||||||||||||||||||||||
201|1|Amnesic Lolium||56|56|0|236|0|0|-1|14081|Amnesic Lolium|1||||||||||16555|Tares Lichen|2|16822|Snowfall Algae|1|16967|Sealed Poison Vial|1|16982|Larent Suspension|1||||||||||||||||||||||||||
203|0|Anger Of Incapacitation||56|56|0|275|0|0|-1|10282|Anger of Incapacitation|1||||||||||24076|INVALID_ID|1|24079|Amber Resin|1|24081|INVALID_ID|1|24093|Wax Flower|1|||||||||||||||||||||||24097|Sluggish Sketch||
204|0|Anger Of Incapacitation||56|56|0|275|0|0|-1|10282|Anger of Incapacitation|1||||||||||24076|INVALID_ID|1|24079|Amber Resin|1|24081|INVALID_ID|1|24093|Wax Flower|1|||||||||||||||||||||||9471|INVALID_ID||
205|1|Anti-element||56|56|0|76|0|0|-1|14055|Anti-Element|1||||||||||16820|Red Hellebore|1|16834|Ground Garlic|1|16966|Lined Poison Vial|1|16980|Suspension|1||||||||||||||||||||||||||
206|1|Asp Poison||56|56|0|24|0|0|-1|14033|Asp Poison|1||||||||||16984|Asp Poison Sac|2|16965|Poison Vial|1|16980|Suspension|1|||||||||||||||||||||||||||||
207|1|Atrophic Sap||56|56|0|98|0|0|-1|14057|Atrophic Sap|1||||||||||16992|Alocasia Root|2|16966|Lined Poison Vial|1|16981|Constrict Suspension|1|||||||||||||||||||||||||||||
208|1|Basilisk Poison||56|56|0|32|0|0|-1|14034|Basilisk Poison|1||||||||||16985|Basilisk Eye Stalk|2|16966|Lined Poison Vial|1|16980|Suspension|1|||||||||||||||||||||||||||||
209|1|Beastchoker||56|56|0|172|0|0|-1|14069|Beastchoker|1||||||||||13085|Chunk of Meat|1|16829|Castorbean|1|16833|Hounds Tongue|1|16967|Sealed Poison Vial|1|16981|Constrict Suspension|1|||||||||||||||||||||||
211|0|Bite Of The Shissar||56|56|0|322|0|0|-1|10269|Bite of the Shissar|1||||||||||22517|Drop of Mercury|1|24076|INVALID_ID|1|24081|INVALID_ID|1|24082|Phosphorous Powder|1|32527|Shissar venom sack|1|||||||||||||||||||||||
212|0|Bite Of The Shissar||56|56|0|322|0|0|-1|10269|Bite of the Shissar|1||||||||||15970|Tainted Planar Essence|1|22517|Drop of Mercury|1|24076|INVALID_ID|1|24081|INVALID_ID|1|24082|Phosphorous Powder|1|||||||||||||||||||||||
213|0|Bixie Sting||56|56|0|231|0|0|-1|10284|Bixie Sting|1||||||||||24076|INVALID_ID|1|24079|Amber Resin|1|24081|INVALID_ID|1|24082|Phosphorous Powder|1||||||||||||||||||||||||||
214|1|Black Extract||56|56|0|36|0|0|-1|22132|Black Extract|1||||||||||10062|Empty Vial|1|13006|Water Flask|1|22136|Blue Slumber Fungus|1|||||||||||||||||||||||||||||
215|1|Black Extract||56|56|0|36|0|0|-1|22132|Black Extract|1||||||||||10062|Empty Vial|1|13006|Water Flask|1|22134|Green Froglok Skin|1|||||||||||||||||||||||||||||
216|1|Black Extract||56|56|0|36|0|0|-1|22132|Black Extract|1||||||||||10062|Empty Vial|1|13006|Water Flask|1|22135|Green Goblin Skin|1|||||||||||||||||||||||||||||
217|1|Black Extract||56|56|0|36|0|0|-1|22132|Black Extract|1||||||||||10062|Empty Vial|1|13006|Water Flask|1|22125|Charcoal|1|||||||||||||||||||||||||||||
218|1|Black Extract||56|56|0|36|0|0|-1|22132|Black Extract|1||||||||||10062|Empty Vial|1|13006|Water Flask|1|22137|Red Cockatrice Feather|1|||||||||||||||||||||||||||||
220|1|Brain Freeze||56|56|0|130|0|0|-1|14062|Brain Freeze|1||||||||||16995|Gelsemium Root|2|16967|Sealed Poison Vial|1|16981|Constrict Suspension|1|||||||||||||||||||||||||||||
221|1|Calcium Rot||56|56|0|172|0|0|-1|14068|Calcium Rot|1||||||||||16999|King's Thorn|2|16967|Sealed Poison Vial|1|16981|Constrict Suspension|1|||||||||||||||||||||||||||||
222|1|Carnivore Mortis||56|56|0|258|0|0|-1|14086|Carnivore Mortis|1||||||||||13085|Chunk of Meat|1|16556|Black Henbane|1|16832|Snakes Head Iris|1|16967|Sealed Poison Vial|1|16982|Larent Suspension|1|||||||||||||||||||||||
223|0|Celestial Suspension||56|56|0|46|0|0|-1|24081|INVALID_ID|1||||||||||9650|INVALID_ID|1|16975|Ethereal Suspension|1||||||||||||||||||||||||||||||||
224|1|Choking Asmag||56|56|0|151|0|0|-1|14065|Choking Asmag|1||||||||||16997|Asmag Weed|2|16967|Sealed Poison Vial|1|16981|Constrict Suspension|1|||||||||||||||||||||||||||||
225|0|Confusing Whisper||56|56|0|275|0|0|-1|10288|Confusing Whisper|1||||||||||24076|INVALID_ID|1|24079|Amber Resin|1|24081|INVALID_ID|1|24094|Nodding Blue Lily|1|||||||||||||||||||||||24098|Remiss Sketch||
226|0|Confusing Whisper||56|56|0|275|0|0|-1|10288|Confusing Whisper|1||||||||||24076|INVALID_ID|1|24079|Amber Resin|1|24081|INVALID_ID|1|24094|Nodding Blue Lily|1|||||||||||||||||||||||9471|INVALID_ID||
227|1|Corrosive Solvent||56|56|0|172|0|0|-1|14070|Corrosive Solvent|1||||||||||16820|Red Hellebore|1|16834|Ground Garlic|1|16967|Sealed Poison Vial|1|16981|Constrict Suspension|1|16988|Putrid Bile|1|||||||||||||||||||||||
228|1|Cranial Cryofrost||56|56|0|226|0|0|-1|14079|Cranial Cryofrost|1||||||||||16554|Frosty Datura|3|16967|Sealed Poison Vial|1|16982|Larent Suspension|1|||||||||||||||||||||||||||||
229|1|Crippling Peptide||56|56|0|247|0|0|-1|14083|Crippling Peptide|1||||||||||16559|Death Cap|2|16556|Black Henbane|1|16967|Sealed Poison Vial|1|16982|Larent Suspension|1||||||||||||||||||||||||||
230|1|Crushed Flame Agate||56|56|0|15|1|0|-1|10226|Crushed Flame Agate|1||||||||||10225|Flame Agate|2|||||||||||||||||||||||||||||||||||
231|0|Crushed Vein||56|56|0|231|0|0|-1|10286|Crushed Vein|1||||||||||24076|INVALID_ID|1|24079|Amber Resin|1|24081|INVALID_ID|1|24084|Dust of Decay|1||||||||||||||||||||||||||
232|1|Crushed Windstone||56|56|0|15|1|0|-1|10227|Crushed Windstone|1||||||||||10223|Windstone|2|||||||||||||||||||||||||||||||||||
233|1|Crystal Eritus||56|56|0|42|0|0|-1|14035|Crystal Eritus|1||||||||||16986|Crystallized Marrow|2|16966|Lined Poison Vial|1|16980|Suspension|1|||||||||||||||||||||||||||||
234|1|Cyclan Butil||56|56|0|48|0|0|-1|14036|Cyclan Butil|1||||||||||16987|Cyclamine Corm|2|14017|A Snake Venom Sac|1|16966|Lined Poison Vial|1|16980|Suspension|1||||||||||||||||||||||||||
235|1|Cyclic Vertigo||56|56|0|258|0|0|-1|14085|Cyclic Vertigo|1||||||||||16557|Snowcap Amanita|2|16823|Crystal Nightshade|1|16967|Sealed Poison Vial|1|16982|Larent Suspension|1||||||||||||||||||||||||||
236|1|Delusional Swiftness||56|56|0|66|0|0|-1|14053|Delusional Swiftness|1||||||||||16837|Vampire Bat Saliva|2|13260|Giant Wasp Venom Sac|1|16965|Poison Vial|1|16980|Suspension|1||||||||||||||||||||||||||
237|1|Dilapidating Ash||56|56|0|183|0|0|-1|14071|Dilapidating Ash|1||||||||||16550|Soot Hemlock|2|16967|Sealed Poison Vial|1|16981|Constrict Suspension|1|||||||||||||||||||||||||||||
